,agency_cd,site_no,Dissolved_oxygen_mpl_Mean,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum
1999-06-12,USGS,02234000,,420,0.91,,
1999-06-13,USGS,02234000,,522,1.02,,
1999-06-14,USGS,02234000,,388,1.05,,
1999-06-15,USGS,02234000,,251,1.07,,
1999-06-16,USGS,02234000,,240,1.12,,
1999-06-17,USGS,02234000,,231,1.18,,
1999-06-18,USGS,02234000,,413,1.27,,
1999-06-19,USGS,02234000,,670,1.50,,
1999-06-20,USGS,02234000,,1050,1.79,,
1999-06-21,USGS,02234000,,1290,2.03,,
1999-06-22,USGS,02234000,,1480,2.26,,
1999-06-23,USGS,02234000,,1640,2.46,,
1999-06-24,USGS,02234000,,1580,2.56,,
1999-06-25,USGS,02234000,,1380,2.58,,
1999-06-26,USGS,02234000,,1270,2.57,,
1999-06-27,USGS,02234000,,1160,2.53,,
1999-06-28,USGS,02234000,,1130,2.51,,
1999-06-29,USGS,02234000,,1150,2.49,,
1999-06-30,USGS,02234000,,1200,2.51,,
1999-07-01,USGS,02234000,,1320,2.57,,
1999-07-02,USGS,02234000,,1260,2.52,,
1999-07-03,USGS,02234000,,1210,2.47,,
1999-07-04,USGS,02234000,,1180,2.41,,
1999-07-05,USGS,02234000,,1150,2.37,,
1999-07-06,USGS,02234000,,1090,2.32,,
1999-07-07,USGS,02234000,,1050,2.25,,
1999-07-08,USGS,02234000,,998,2.17,,
1999-07-09,USGS,02234000,,970,2.15,,
1999-07-10,USGS,02234000,,960,2.21,,
1999-07-11,USGS,02234000,,950,2.23,,
1999-07-12,USGS,02234000,,950,2.21,,
1999-07-13,USGS,02234000,,970,2.16,,
1999-07-14,USGS,02234000,,990,2.14,,
1999-07-15,USGS,02234000,,970,2.15,,
1999-07-16,USGS,02234000,,956,2.10,,
1999-07-17,USGS,02234000,,937,2.08,,
1999-07-18,USGS,02234000,,948,2.08,,
1999-07-19,USGS,02234000,,985,2.08,,
1999-07-20,USGS,02234000,,886,2.05,,
1999-07-21,USGS,02234000,,870,2.00,,
1999-07-22,USGS,02234000,,870,1.97,,
1999-07-23,USGS,02234000,,880,1.94,,
1999-07-24,USGS,02234000,,890,1.94,,
1999-07-25,USGS,02234000,,900,1.94,,
1999-07-26,USGS,02234000,,900,1.90,,
1999-07-27,USGS,02234000,,870,1.83,,
1999-07-28,USGS,02234000,,831,1.78,,
1999-07-29,USGS,02234000,,769,1.70,,
1999-07-30,USGS,02234000,,808,1.63,,
1999-07-31,USGS,02234000,,734,1.57,,
1999-08-01,USGS,02234000,,747,1.51,,
1999-08-02,USGS,02234000,,805,1.46,,
1999-08-03,USGS,02234000,,735,1.43,,
1999-08-04,USGS,02234000,,745,1.42,,
1999-08-05,USGS,02234000,,659,1.45,,
1999-08-06,USGS,02234000,,580,1.47,,
1999-08-07,USGS,02234000,,632,1.49,,
1999-08-08,USGS,02234000,,640,1.51,,
1999-08-09,USGS,02234000,,683,1.55,,
1999-08-10,USGS,02234000,,704,1.57,,
1999-08-11,USGS,02234000,,761,1.60,,
1999-08-12,USGS,02234000,,844,1.61,,
1999-08-13,USGS,02234000,,793,1.60,,
1999-08-14,USGS,02234000,,841,1.59,,
1999-08-15,USGS,02234000,,798,1.58,,
1999-08-16,USGS,02234000,,828,1.58,,
1999-08-17,USGS,02234000,,856,1.59,,
1999-08-18,USGS,02234000,,794,1.59,,
1999-08-19,USGS,02234000,,757,1.57,,
1999-08-20,USGS,02234000,,815,1.60,,
1999-08-21,USGS,02234000,,854,1.64,,
1999-08-22,USGS,02234000,,940,1.70,,
1999-08-23,USGS,02234000,,1040,1.78,,
1999-08-24,USGS,02234000,,1040,1.81,,
1999-08-25,USGS,02234000,,986,1.81,,
1999-08-26,USGS,02234000,,974,1.79,,
1999-08-27,USGS,02234000,,932,1.77,,
1999-08-28,USGS,02234000,,957,1.75,,
1999-08-29,USGS,02234000,,818,1.73,,
1999-08-30,USGS,02234000,,824,1.73,,
1999-08-31,USGS,02234000,,762,1.75,,
1999-09-01,USGS,02234000,,717,1.77,,
1999-09-02,USGS,02234000,,687,1.80,,
1999-09-03,USGS,02234000,,642,1.83,,
1999-09-04,USGS,02234000,,639,1.86,,
1999-09-05,USGS,02234000,,566,1.89,,
1999-09-06,USGS,02234000,,555,1.95,,
1999-09-07,USGS,02234000,,562,1.99,,
1999-09-08,USGS,02234000,,630,2.01,,
1999-09-09,USGS,02234000,,699,2.04,,
1999-09-10,USGS,02234000,,795,2.07,,
1999-09-11,USGS,02234000,,836,2.11,,
1999-09-12,USGS,02234000,,992,2.17,,
1999-09-13,USGS,02234000,,1130,2.27,,
1999-09-14,USGS,02234000,,1200,2.39,,
1999-09-15,USGS,02234000,,860,2.80,,
1999-09-16,USGS,02234000,,1300,3.04,,
1999-09-17,USGS,02234000,,1340,3.15,,
1999-09-18,USGS,02234000,,1370,3.27,,
1999-09-19,USGS,02234000,,1470,3.46,,
1999-09-20,USGS,02234000,,1520,3.77,,
1999-09-21,USGS,02234000,,1650,4.06,,
1999-09-22,USGS,02234000,,2030,4.31,,
1999-09-23,USGS,02234000,,2360,,,
1999-09-24,USGS,02234000,,2740,4.76,,
1999-09-25,USGS,02234000,,2910,4.91,,
1999-09-26,USGS,02234000,,3230,5.12,,
1999-09-27,USGS,02234000,,3460,5.37,,
1999-09-28,USGS,02234000,,3650,,,
1999-09-29,USGS,02234000,,3800,5.78,,
1999-09-30,USGS,02234000,,4000,5.95,,
1999-10-01,USGS,02234000,,4060,6.06,,
1999-10-02,USGS,02234000,,4170,6.13,,
1999-10-03,USGS,02234000,,4270,6.22,,
1999-10-04,USGS,02234000,,4360,6.30,,
1999-10-05,USGS,02234000,,4490,6.41,,
1999-10-06,USGS,02234000,,4610,6.52,,
1999-10-07,USGS,02234000,,5010,6.82,,
1999-10-08,USGS,02234000,,5350,7.07,,
1999-10-09,USGS,02234000,,5610,7.27,,
1999-10-10,USGS,02234000,,5750,7.38,,
1999-10-11,USGS,02234000,,5860,7.47,,
1999-10-12,USGS,02234000,,5980,7.56,,
1999-10-13,USGS,02234000,,6060,7.63,,
1999-10-14,USGS,02234000,,6060,7.64,,
1999-10-15,USGS,02234000,,6320,7.83,,
1999-10-16,USGS,02234000,,6640,8.05,,
1999-10-17,USGS,02234000,,7330,8.50,,
1999-10-18,USGS,02234000,,7770,8.77,,
1999-10-19,USGS,02234000,,8100,8.98,,
1999-10-20,USGS,02234000,,8320,9.11,,
1999-10-21,USGS,02234000,,8380,9.17,,
1999-10-22,USGS,02234000,,8420,9.20,,
1999-10-23,USGS,02234000,,8400,9.21,,
1999-10-24,USGS,02234000,,8340,9.19,,
1999-10-25,USGS,02234000,,8260,9.16,,
1999-10-26,USGS,02234000,,8210,9.14,,
1999-10-27,USGS,02234000,,8100,9.10,,
1999-10-28,USGS,02234000,,7990,9.05,,
1999-10-29,USGS,02234000,,7900,9.01,,
1999-10-30,USGS,02234000,,7780,8.96,,
1999-10-31,USGS,02234000,,7650,8.90,,
1999-11-01,USGS,02234000,,7560,8.86,,
1999-11-02,USGS,02234000,,7640,8.93,,
1999-11-03,USGS,02234000,,7530,8.87,,
1999-11-04,USGS,02234000,,7480,8.86,,
1999-11-05,USGS,02234000,,7450,8.86,,
1999-11-06,USGS,02234000,,7370,8.83,,
1999-11-07,USGS,02234000,,7280,8.79,,
1999-11-08,USGS,02234000,,7190,8.75,,
1999-11-09,USGS,02234000,,7080,8.69,,
1999-11-10,USGS,02234000,,6970,8.63,,
1999-11-11,USGS,02234000,,6860,8.56,,
1999-11-12,USGS,02234000,,6730,8.48,,
1999-11-13,USGS,02234000,,6610,8.40,,
1999-11-14,USGS,02234000,,6510,8.34,,
1999-11-15,USGS,02234000,,6380,8.25,,
1999-11-16,USGS,02234000,,5560,8.16,,
1999-11-17,USGS,02234000,,5580,8.06,,
1999-11-18,USGS,02234000,,5300,7.98,,
1999-11-19,USGS,02234000,,5400,7.91,,
1999-11-20,USGS,02234000,,5030,7.84,,
1999-11-21,USGS,02234000,,4610,7.79,,
1999-11-22,USGS,02234000,,4470,7.77,,
1999-11-23,USGS,02234000,,4640,7.68,,
1999-11-24,USGS,02234000,,4850,7.61,,
1999-11-25,USGS,02234000,,4830,7.56,,
1999-11-26,USGS,02234000,,4480,7.48,,
1999-11-27,USGS,02234000,,4290,7.37,,
1999-11-28,USGS,02234000,,4590,7.28,,
1999-11-29,USGS,02234000,,4490,7.19,,
1999-11-30,USGS,02234000,,3670,7.07,,
1999-12-01,USGS,02234000,,4210,6.96,,
1999-12-02,USGS,02234000,,4330,6.87,,
1999-12-03,USGS,02234000,,4150,6.79,,
1999-12-04,USGS,02234000,,4160,6.70,,
1999-12-05,USGS,02234000,,3930,6.60,,
1999-12-06,USGS,02234000,,3540,6.51,,
1999-12-07,USGS,02234000,,3510,6.40,,
1999-12-08,USGS,02234000,,3620,6.31,,
1999-12-09,USGS,02234000,,3460,6.21,,
1999-12-10,USGS,02234000,,3330,6.10,,
1999-12-11,USGS,02234000,,3320,6.00,,
1999-12-12,USGS,02234000,,3310,5.89,,
1999-12-13,USGS,02234000,,3180,5.79,,
1999-12-14,USGS,02234000,,2980,5.69,,
1999-12-15,USGS,02234000,,2800,5.57,,
1999-12-16,USGS,02234000,,2450,5.45,,
1999-12-17,USGS,02234000,,2770,5.35,,
1999-12-18,USGS,02234000,,2840,5.40,,
1999-12-19,USGS,02234000,,2790,5.41,,
1999-12-20,USGS,02234000,,3090,5.37,,
1999-12-21,USGS,02234000,,3170,5.33,,
1999-12-22,USGS,02234000,,2990,5.27,,
1999-12-23,USGS,02234000,,2810,5.20,,
1999-12-24,USGS,02234000,,2640,5.14,,
1999-12-25,USGS,02234000,,2380,5.05,,
1999-12-26,USGS,02234000,,2730,4.98,,
1999-12-27,USGS,02234000,,2360,4.91,,
1999-12-28,USGS,02234000,,2280,4.82,,
1999-12-29,USGS,02234000,,2220,4.72,,
1999-12-30,USGS,02234000,,2190,4.62,,
1999-12-31,USGS,02234000,,2260,4.53,,
2000-01-01,USGS,02234000,,2170,4.45,,
2000-01-02,USGS,02234000,,2080,4.35,,
2000-01-03,USGS,02234000,,2040,4.26,,
2000-01-04,USGS,02234000,,2000,4.16,,
2000-01-05,USGS,02234000,,1900,,,
2000-01-06,USGS,02234000,,1800,3.93,,
2000-01-07,USGS,02234000,,1760,3.89,,
2000-01-08,USGS,02234000,,1720,3.81,,
2000-01-09,USGS,02234000,,1650,3.74,,
2000-01-10,USGS,02234000,,1520,3.64,,
2000-01-11,USGS,02234000,,1460,3.54,,
2000-01-12,USGS,02234000,,1470,3.45,,
2000-01-13,USGS,02234000,,1310,3.36,,
2000-01-14,USGS,02234000,,1320,3.27,,
2000-01-15,USGS,02234000,,1500,3.16,,
2000-01-16,USGS,02234000,,1380,3.09,,
2000-01-17,USGS,02234000,,1230,3.01,,
2000-01-18,USGS,02234000,,1110,2.92,,
2000-01-19,USGS,02234000,,1110,2.84,,
2000-01-20,USGS,02234000,,982,2.76,,
2000-01-21,USGS,02234000,,1060,2.67,,
2000-01-22,USGS,02234000,,1010,2.58,,
2000-01-23,USGS,02234000,,915,2.49,,
2000-01-24,USGS,02234000,,786,2.46,,
2000-01-25,USGS,02234000,,850,2.42,,
2000-01-26,USGS,02234000,,833,2.38,,
2000-01-27,USGS,02234000,,926,2.33,,
2000-01-28,USGS,02234000,,878,2.28,,
2000-01-29,USGS,02234000,,839,2.25,,
2000-01-30,USGS,02234000,,706,2.20,,
2000-01-31,USGS,02234000,,768,2.19,,
2000-02-01,USGS,02234000,,843,2.16,,
2000-02-02,USGS,02234000,,869,2.13,,
2000-02-03,USGS,02234000,,812,2.09,,
2000-02-04,USGS,02234000,,761,2.05,,
2000-02-05,USGS,02234000,,842,2.00,,
2000-02-06,USGS,02234000,,805,1.93,,
2000-02-07,USGS,02234000,,702,1.85,,
2000-02-08,USGS,02234000,,709,1.79,,
2000-02-09,USGS,02234000,,683,1.73,,
2000-02-10,USGS,02234000,,689,1.65,,
2000-02-11,USGS,02234000,,568,1.58,,
2000-02-12,USGS,02234000,,513,1.53,,
2000-02-13,USGS,02234000,,499,1.46,,
2000-02-14,USGS,02234000,,449,1.40,,
2000-02-15,USGS,02234000,,544,1.36,,
2000-02-16,USGS,02234000,,504,1.29,,
2000-02-17,USGS,02234000,,477,1.22,,
2000-02-18,USGS,02234000,,451,1.17,,
2000-02-19,USGS,02234000,,411,1.13,,
2000-02-20,USGS,02234000,,494,1.10,,
2000-02-21,USGS,02234000,,548,1.06,,
2000-02-22,USGS,02234000,,465,1.04,,
2000-02-23,USGS,02234000,,407,1.04,,
2000-02-24,USGS,02234000,,388,1.04,,
2000-02-25,USGS,02234000,,348,1.04,,
2000-02-26,USGS,02234000,,316,1.03,,
2000-02-27,USGS,02234000,,269,1.00,,
2000-02-28,USGS,02234000,,367,1.01,,
2000-02-29,USGS,02234000,,350,0.98,,
2000-03-01,USGS,02234000,,293,0.95,,
2000-03-02,USGS,02234000,,258,0.92,,
2000-03-03,USGS,02234000,,306,0.89,,
2000-03-04,USGS,02234000,,166,0.85,,
2000-03-05,USGS,02234000,,317,0.83,,
2000-03-06,USGS,02234000,,321,0.75,,
2000-03-07,USGS,02234000,,241,0.68,,
2000-03-08,USGS,02234000,,197,0.63,,
2000-03-09,USGS,02234000,,153,0.60,,
2000-03-10,USGS,02234000,,124,0.56,,
2000-03-11,USGS,02234000,,113,0.53,,
2000-03-12,USGS,02234000,,148,0.54,,
2000-03-13,USGS,02234000,,207,0.52,,
2000-03-14,USGS,02234000,,184,0.45,,
2000-03-15,USGS,02234000,,136,0.38,,
2000-03-16,USGS,02234000,,58.0,0.35,,
2000-03-17,USGS,02234000,,94.0,0.40,,
2000-03-18,USGS,02234000,,125,0.41,,
2000-03-19,USGS,02234000,,141,0.34,,
2000-03-20,USGS,02234000,,87.0,0.39,,
2000-03-21,USGS,02234000,,146,0.50,,
2000-03-22,USGS,02234000,,153,0.59,,
2000-03-23,USGS,02234000,,212,0.71,,
2000-03-24,USGS,02234000,,344,0.83,,
2000-03-25,USGS,02234000,,113,0.94,,
2000-03-26,USGS,02234000,,-20.0,1.04,,
2000-03-27,USGS,02234000,,7.60,1.10,,
2000-03-28,USGS,02234000,,85.0,1.10,,
2000-03-29,USGS,02234000,,141,1.00,,
2000-03-30,USGS,02234000,,38.0,0.91,,
2000-03-31,USGS,02234000,,221,0.90,,
2000-04-01,USGS,02234000,,209,0.83,,
2000-04-02,USGS,02234000,,144,0.77,,
2000-04-03,USGS,02234000,,91.0,0.74,,
2000-04-04,USGS,02234000,,22.0,0.76,,
2000-04-05,USGS,02234000,,197,0.82,,
2000-04-06,USGS,02234000,,106,0.76,,
2000-04-07,USGS,02234000,,90.0,0.69,,
2000-04-08,USGS,02234000,,-14.0,0.65,,
2000-04-09,USGS,02234000,,235,0.69,,
2000-04-10,USGS,02234000,,142,0.57,,
2000-04-11,USGS,02234000,,85.0,0.48,,
2000-04-12,USGS,02234000,,102,0.43,,
2000-04-13,USGS,02234000,,89.0,0.42,,
2000-04-14,USGS,02234000,,124,0.43,,
2000-04-15,USGS,02234000,,44.0,0.49,,
2000-04-16,USGS,02234000,,96.0,0.59,,
2000-04-17,USGS,02234000,,49.0,0.70,,
2000-04-18,USGS,02234000,,68.0,0.79,,
2000-04-19,USGS,02234000,,166,0.77,,
2000-04-20,USGS,02234000,,141,0.70,,
2000-04-21,USGS,02234000,,-18.0,0.69,,
2000-04-22,USGS,02234000,,51.0,0.75,,
2000-04-23,USGS,02234000,,135,0.71,,
2000-04-24,USGS,02234000,,-23.0,0.63,,
2000-04-25,USGS,02234000,,-77.0,0.71,,
2000-04-26,USGS,02234000,,131,0.69,,
2000-04-27,USGS,02234000,,99.0,0.62,,
2000-04-28,USGS,02234000,,-17.0,0.59,,
2000-04-29,USGS,02234000,,80.0,0.58,,
2000-04-30,USGS,02234000,,82.0,0.53,,
2000-05-01,USGS,02234000,,51.0,0.49,,
2000-05-02,USGS,02234000,,40.0,0.49,,
2000-05-03,USGS,02234000,,38.0,0.47,,
2000-05-04,USGS,02234000,,57.0,0.44,,
2000-05-05,USGS,02234000,,30.0,0.42,,
2000-05-06,USGS,02234000,,33.0,0.43,,
2000-05-07,USGS,02234000,,58.0,0.45,,
2000-05-08,USGS,02234000,,34.0,0.45,,
2000-05-09,USGS,02234000,,24.0,0.42,,
2000-05-10,USGS,02234000,,-4.50,0.41,,
2000-05-11,USGS,02234000,,52.0,0.40,,
2000-05-12,USGS,02234000,,99.0,0.35,,
2000-05-13,USGS,02234000,,47.0,0.31,,
2000-05-14,USGS,02234000,,21.0,0.31,,
2000-05-15,USGS,02234000,,32.0,0.33,,
2000-05-16,USGS,02234000,,63.0,0.34,,
2000-05-17,USGS,02234000,,8.30,0.36,,
2000-05-18,USGS,02234000,,51.0,0.41,,
2000-05-19,USGS,02234000,,29.0,0.45,,
2000-05-20,USGS,02234000,,26.0,0.45,,
2000-05-21,USGS,02234000,,-13.0,0.41,,
2000-05-22,USGS,02234000,,-34.0,0.37,,
2000-05-23,USGS,02234000,,27.0,0.35,,
2000-05-24,USGS,02234000,,-6.90,0.32,,
2000-05-25,USGS,02234000,,5.40,0.28,,
2000-05-26,USGS,02234000,,29.0,0.22,,
2000-05-27,USGS,02234000,,14.0,0.16,,
2000-05-28,USGS,02234000,,-31.0,0.16,,
2000-05-29,USGS,02234000,,-39.0,0.22,,
2000-05-30,USGS,02234000,,19.0,0.23,,
2000-05-31,USGS,02234000,,0.98,0.23,,
2000-06-01,USGS,02234000,,-32.0,0.30,,
2000-06-02,USGS,02234000,,-35.0,0.41,,
2000-06-03,USGS,02234000,,-59.0,0.51,,
2000-06-04,USGS,02234000,,-77.0,0.62,,
2000-06-05,USGS,02234000,,-53.0,0.70,,
2000-06-06,USGS,02234000,,-45.0,0.77,,
2000-06-07,USGS,02234000,,48.0,0.76,,
2000-06-08,USGS,02234000,,29.0,0.70,,
2000-06-09,USGS,02234000,,2.40,0.68,,
2000-06-10,USGS,02234000,,-19.0,0.67,,
2000-06-11,USGS,02234000,,-51.0,0.67,,
2000-06-12,USGS,02234000,,-51.0,0.74,,
2000-06-13,USGS,02234000,,14.0,0.73,,
2000-06-14,USGS,02234000,,18.0,0.66,,
2000-06-15,USGS,02234000,,12.0,0.57,,
2000-06-16,USGS,02234000,,-0.81,0.49,,
2000-06-17,USGS,02234000,,5.00,0.40,,
2000-06-18,USGS,02234000,,-1.30,0.32,,
2000-06-19,USGS,02234000,,18.0,0.26,,
2000-06-20,USGS,02234000,,11.0,0.19,,
2000-06-21,USGS,02234000,,2.60,0.14,,
2000-06-22,USGS,02234000,,46.0,0.17,,
2000-06-23,USGS,02234000,,49.0,0.18,,
2000-06-24,USGS,02234000,,20.0,0.20,,
2000-06-25,USGS,02234000,,10.0,0.20,,
2000-06-26,USGS,02234000,,18.0,0.22,,
2000-06-27,USGS,02234000,,25.0,0.24,,
2000-06-28,USGS,02234000,,36.0,0.32,,
2000-06-29,USGS,02234000,,41.0,0.34,,
2000-06-30,USGS,02234000,,51.0,0.39,,
2000-07-01,USGS,02234000,,54.0,0.42,,
2000-07-02,USGS,02234000,,44.0,0.36,,
2000-07-03,USGS,02234000,,38.0,0.33,,
2000-07-04,USGS,02234000,,45.0,0.37,,
2000-07-05,USGS,02234000,,64.0,0.46,,
2000-07-06,USGS,02234000,,84.0,0.55,,
2000-07-07,USGS,02234000,,108,0.63,,
2000-07-08,USGS,02234000,,118,0.67,,
2000-07-09,USGS,02234000,,114,0.66,,
2000-07-10,USGS,02234000,,125,0.70,,
2000-07-11,USGS,02234000,,139,0.74,,
2000-07-12,USGS,02234000,,140,0.75,,
2000-07-13,USGS,02234000,,141,0.75,,
2000-07-14,USGS,02234000,,136,0.74,,
2000-07-15,USGS,02234000,,129,0.71,,
2000-07-16,USGS,02234000,,121,0.69,,
2000-07-17,USGS,02234000,,126,0.70,,
2000-07-18,USGS,02234000,,124,0.69,,
2000-07-19,USGS,02234000,,105,0.63,,
2000-07-20,USGS,02234000,,103,0.62,,
2000-07-21,USGS,02234000,,105,0.63,,
2000-07-22,USGS,02234000,,100,0.61,,
2000-07-23,USGS,02234000,,96.0,0.59,,
2000-07-24,USGS,02234000,,95.0,0.59,,
2000-07-25,USGS,02234000,,95.0,0.59,,
2000-07-26,USGS,02234000,,125,0.70,,
2000-07-27,USGS,02234000,,172,0.84,,
2000-07-28,USGS,02234000,,187,0.88,,
2000-07-29,USGS,02234000,,202,0.92,,
2000-07-30,USGS,02234000,,201,0.92,,
2000-07-31,USGS,02234000,,198,0.91,,
2000-08-01,USGS,02234000,,190,0.89,,
2000-08-02,USGS,02234000,,182,0.87,,
2000-08-03,USGS,02234000,,186,0.88,,
2000-08-04,USGS,02234000,,199,0.91,,
2000-08-05,USGS,02234000,,209,0.94,,
2000-08-06,USGS,02234000,,208,0.94,,
2000-08-07,USGS,02234000,,201,0.92,,
2000-08-08,USGS,02234000,,186,0.88,,
2000-08-09,USGS,02234000,,173,0.84,,
2000-08-10,USGS,02234000,,168,0.83,,
2000-08-11,USGS,02234000,,175,0.85,,
2000-08-12,USGS,02234000,,196,0.91,,
2000-08-13,USGS,02234000,,190,0.89,,
2000-08-14,USGS,02234000,,185,0.88,,
2000-08-15,USGS,02234000,,181,0.87,,
2000-08-16,USGS,02234000,,181,0.87,,
2000-08-17,USGS,02234000,,183,0.87,,
2000-08-18,USGS,02234000,,179,0.86,,
2000-08-19,USGS,02234000,,167,0.83,,
2000-08-20,USGS,02234000,,153,0.79,,
2000-08-21,USGS,02234000,,151,0.78,,
2000-08-22,USGS,02234000,,161,0.81,,
2000-08-23,USGS,02234000,,191,0.89,,
2000-08-24,USGS,02234000,,227,0.99,,
2000-08-25,USGS,02234000,,269,1.08,,
2000-08-26,USGS,02234000,,315,1.17,,
2000-08-27,USGS,02234000,,313,1.17,,
2000-08-28,USGS,02234000,,306,1.15,,
2000-08-29,USGS,02234000,,302,1.15,,
2000-08-30,USGS,02234000,,317,1.18,,
2000-08-31,USGS,02234000,,338,1.22,,
2000-09-01,USGS,02234000,,365,1.28,,
2000-09-02,USGS,02234000,,378,1.30,,
2000-09-03,USGS,02234000,,368,1.28,,
2000-09-04,USGS,02234000,,368,1.28,,
2000-09-05,USGS,02234000,,374,,,
2000-09-06,USGS,02234000,,380,,,
2000-09-07,USGS,02234000,,390,1.33,,
2000-09-08,USGS,02234000,,452,1.46,,
2000-09-09,USGS,02234000,,546,1.62,,
2000-09-10,USGS,02234000,,640,1.77,,
2000-09-11,USGS,02234000,,720,1.89,,
2000-09-12,USGS,02234000,,812,2.03,,
2000-09-13,USGS,02234000,,882,2.11,,
2000-09-14,USGS,02234000,,907,2.14,,
2000-09-15,USGS,02234000,,911,2.15,,
2000-09-16,USGS,02234000,,923,2.16,,
2000-09-17,USGS,02234000,,965,2.21,,
2000-09-18,USGS,02234000,,975,2.23,,
2000-09-19,USGS,02234000,,1000,2.26,,
2000-09-20,USGS,02234000,,1030,2.29,,
2000-09-21,USGS,02234000,,1030,2.30,,
2000-09-22,USGS,02234000,,1040,2.31,,
2000-09-23,USGS,02234000,,1050,2.32,,
2000-09-24,USGS,02234000,,1050,2.32,,
2000-09-25,USGS,02234000,,1040,2.31,,
2000-09-26,USGS,02234000,,1030,2.30,,
2000-09-27,USGS,02234000,,1020,2.28,,
2000-09-28,USGS,02234000,,1020,2.28,,
2000-09-29,USGS,02234000,,1020,2.28,,
2000-09-30,USGS,02234000,,1040,2.30,,
2000-10-01,USGS,02234000,,1060,2.34,,
2000-10-02,USGS,02234000,,1090,2.38,,
2000-10-03,USGS,02234000,,1170,2.47,,
2000-10-04,USGS,02234000,,1360,2.70,,
2000-10-05,USGS,02234000,,1460,2.83,,
2000-10-06,USGS,02234000,,1530,2.91,,
2000-10-07,USGS,02234000,,1610,3.01,,
2000-10-08,USGS,02234000,,1690,3.11,,
2000-10-09,USGS,02234000,,1740,3.17,,
2000-10-10,USGS,02234000,,1790,3.22,,
2000-10-11,USGS,02234000,,1850,3.29,,
2000-10-12,USGS,02234000,,1880,3.33,,
2000-10-13,USGS,02234000,,1910,3.37,,
2000-10-14,USGS,02234000,,1930,3.39,,
2000-10-15,USGS,02234000,,1940,3.40,,
2000-10-16,USGS,02234000,,1940,3.40,,
2000-10-17,USGS,02234000,,1940,3.40,,
2000-10-18,USGS,02234000,,1920,3.38,,
2000-10-19,USGS,02234000,,1900,3.36,,
2000-10-20,USGS,02234000,,1870,3.33,,
2000-10-21,USGS,02234000,,1850,3.30,,
2000-10-22,USGS,02234000,,1820,3.27,,
2000-10-23,USGS,02234000,,1780,3.23,,
2000-10-24,USGS,02234000,,1750,3.19,,
2000-10-25,USGS,02234000,,1730,3.17,,
2000-10-26,USGS,02234000,,1720,3.16,,
2000-10-27,USGS,02234000,,1700,3.14,,
2000-10-28,USGS,02234000,,1680,3.12,,
2000-10-29,USGS,02234000,,1660,3.10,,
2000-10-30,USGS,02234000,,1640,3.08,,
2000-10-31,USGS,02234000,,1620,3.06,,
2000-11-01,USGS,02234000,,1590,3.02,,
2000-11-02,USGS,02234000,,1550,2.98,,
2000-11-03,USGS,02234000,,1520,2.94,,
2000-11-04,USGS,02234000,,1480,2.90,,
2000-11-05,USGS,02234000,,1440,2.86,,
2000-11-06,USGS,02234000,,1400,2.81,,
2000-11-07,USGS,02234000,,1340,2.74,,
2000-11-08,USGS,02234000,,1290,2.68,,
2000-11-09,USGS,02234000,,1230,2.61,,
2000-11-10,USGS,02234000,,1190,2.55,,
2000-11-11,USGS,02234000,,1130,2.49,,
2000-11-12,USGS,02234000,,1060,2.41,,
2000-11-13,USGS,02234000,,1010,2.35,,
2000-11-14,USGS,02234000,,963,2.29,,
2000-11-15,USGS,02234000,,894,2.23,,
2000-11-16,USGS,02234000,,770,2.17,,
2000-11-17,USGS,02234000,,692,2.12,,
2000-11-18,USGS,02234000,,741,2.08,,
2000-11-19,USGS,02234000,,592,2.03,,
2000-11-20,USGS,02234000,,679,2.00,,
2000-11-21,USGS,02234000,,647,1.97,,
2000-11-22,USGS,02234000,,659,1.94,,
2000-11-23,USGS,02234000,,596,1.90,,
2000-11-24,USGS,02234000,,478,1.85,,
2000-11-25,USGS,02234000,,427,1.80,,
2000-11-26,USGS,02234000,,466,1.78,,
2000-11-27,USGS,02234000,,520,1.80,,
2000-11-28,USGS,02234000,,524,1.76,,
2000-11-29,USGS,02234000,,581,1.71,,
2000-11-30,USGS,02234000,,530,1.64,,
2000-12-01,USGS,02234000,,530,1.55,,
2000-12-02,USGS,02234000,,515,1.47,,
2000-12-03,USGS,02234000,,394,1.42,,
2000-12-04,USGS,02234000,,481,1.41,,
2000-12-05,USGS,02234000,,435,1.46,,
2000-12-06,USGS,02234000,,347,1.51,,
2000-12-07,USGS,02234000,,283,1.53,,
2000-12-08,USGS,02234000,,284,1.52,,
2000-12-09,USGS,02234000,,237,1.48,,
2000-12-10,USGS,02234000,,236,1.43,,
2000-12-11,USGS,02234000,,243,1.38,,
2000-12-12,USGS,02234000,,273,1.38,,
2000-12-13,USGS,02234000,,288,1.36,,
2000-12-14,USGS,02234000,,302,1.33,,
2000-12-15,USGS,02234000,,336,1.30,,
2000-12-16,USGS,02234000,,288,1.26,,
2000-12-17,USGS,02234000,,159,1.28,,
2000-12-18,USGS,02234000,,402,1.26,,
2000-12-19,USGS,02234000,,322,1.21,,
2000-12-20,USGS,02234000,,404,1.18,,
2000-12-21,USGS,02234000,,405,1.10,,
2000-12-22,USGS,02234000,,366,1.02,,
2000-12-23,USGS,02234000,,356,0.94,,
2000-12-24,USGS,02234000,,355,0.91,,
